RAW Data export file (tab separated)


Client:	,kozawa
Session:	kozawa rest 
Date:	13-07-2020
Time:	10:11:44
Duration:	92	Seconds.
Output rate:	128	Samples/sec.

hh:mm:ss	32 SPS	128 SPS	
TIME	Sensor-E:SC/GSR	Sensor-G:BVP	Events	Segments	
00:00:17	1.068	-2.512			
00:00:17	1.068	-2.501			
00:00:17	1.068	-3.273			
00:00:17	1.068	-3.362			
00:00:17	1.068	-3.594			
00:00:17	1.068	-3.627			
00:00:17	1.068	-4.059			
00:00:17	1.068	-4.472			
00:00:17	1.068	-4.668			
00:00:17	1.068	-4.466			
00:00:17	1.068	-4.686			
00:00:17	1.068	-4.000			
00:00:17	1.067	-4.008			
00:00:17	1.067	-3.779			
00:00:17	1.067	-3.750			
00:00:17	1.067	-3.937			
00:00:18	1.067	-3.668			
00:00:18	1.067	-3.714			
00:00:18	1.067	-3.720			
00:00:18	1.067	-3.695			
00:00:18	1.067	-3.164			
00:00:18	1.067	-1.332			
00:00:18	1.067	0.227			
00:00:18	1.067	2.090			
00:00:18	1.067	7.168			
00:00:18	1.067	15.348			
00:00:18	1.067	17.764			
00:00:18	1.067	20.420			
00:00:18	1.067	21.159			
00:00:18	1.067	21.376			
00:00:18	1.067	20.894			
00:00:18	1.067	19.424			
00:00:18	1.067	17.469			
00:00:18	1.067	16.259			
00:00:18	1.067	14.801			
00:00:18	1.067	13.164			
00:00:18	1.066	12.258			
00:00:18	1.066	11.234			
00:00:18	1.066	10.221			
00:00:18	1.066	9.525			
00:00:18	1.066	8.684			
00:00:18	1.066	7.429			
00:00:18	1.066	6.069			
00:00:18	1.066	4.823			
00:00:18	1.066	-1.452			
00:00:18	1.066	0.093			
00:00:18	1.066	-2.198			
00:00:18	1.066	-1.982			
00:00:18	1.066	-0.871			
00:00:18	1.066	-0.764			
00:00:18	1.066	-1.206			
00:00:18	1.066	-0.957			
00:00:18	1.066	-0.889			
00:00:18	1.066	-1.045			
00:00:18	1.066	-1.192			
00:00:18	1.066	-2.179			
00:00:18	1.065	-2.779			
00:00:18	1.065	-3.132			
00:00:18	1.065	-3.665			
00:00:18	1.065	-3.990			
00:00:18	1.065	-3.990			
00:00:18	1.065	-4.040			
00:00:18	1.065	-4.111			
00:00:18	1.065	-3.915			
00:00:18	1.065	-4.147			
00:00:18	1.065	-4.372			
00:00:18	1.065	-4.355			
00:00:18	1.065	-4.434			
00:00:18	1.065	-4.422			
00:00:18	1.065	-4.125			
00:00:18	1.065	-4.007			
00:00:18	1.065	-3.883			
00:00:18	1.065	-3.773			
00:00:18	1.065	-3.880			
00:00:18	1.065	-3.841			
00:00:18	1.065	-4.210			
00:00:18	1.065	-4.239			
00:00:18	1.065	-3.745			
00:00:18	1.065	-3.480			
00:00:18	1.065	-3.190			
00:00:18	1.064	6.728			
00:00:18	1.064	11.604			
00:00:18	1.064	16.802			
00:00:18	1.064	21.213			
00:00:18	1.063	19.410			
00:00:18	1.063	13.528			
00:00:18	1.063	13.528			
00:00:18	1.063	4.957			
00:00:18	1.063	3.905			
00:00:18	1.063	3.023			
00:00:18	1.063	1.766			
00:00:18	1.063	-1.523			
00:00:18	1.063	-1.372			
00:00:18	1.063	-0.766			
00:00:18	1.063	-0.872			
00:00:18	1.063	-0.840			
00:00:18	1.062	-0.777			
00:00:18	1.062	-1.079			
00:00:18	1.062	-0.732			
00:00:18	1.062	-0.642			
00:00:18	1.062	-0.603			
00:00:18	1.062	-0.287			
00:00:18	1.062	-0.337			
00:00:18	1.062	-0.822			
00:00:18	1.062	-1.540			
00:00:18	1.062	-1.540			
00:00:18	1.062	-2.439			
00:00:18	1.062	-3.334			
00:00:18	1.061	-3.841			
00:00:18	1.061	-4.309			
00:00:18	1.061	-4.009			
00:00:18	1.061	-3.714			
00:00:18	1.061	-4.079			
00:00:18	1.061	-4.665			
00:00:18	1.061	-4.472			
00:00:18	1.061	-4.792			
00:00:18	1.061	-4.714			
00:00:18	1.061	-4.889			
00:00:18	1.061	-4.347			
00:00:18	1.061	-4.267			
00:00:18	1.060	-3.864			
00:00:18	1.060	-3.303			
00:00:18	1.060	-2.995			
00:00:18	1.060	-2.828			
00:00:18	1.060	-3.116			
00:00:18	1.060	-3.261			
00:00:18	1.060	-3.278			
00:00:18	1.060	-3.713			
00:00:18	1.060	-3.655			
00:00:18	1.060	-3.863			
00:00:18	1.060	-3.881			
00:00:18	1.060	-3.868			
00:00:18	1.060	-4.172			
00:00:18	1.060	-3.841			
00:00:18	1.060	-3.136			
00:00:18	1.060	-2.156			
00:00:18	1.059	-0.040			
00:00:18	1.059	5.710			
00:00:18	1.059	8.615			
00:00:18	1.059	22.464			
00:00:18	1.059	22.361			
00:00:18	1.059	21.725			
00:00:18	1.059	19.324			
00:00:18	1.059	18.575			
00:00:19	1.058	17.070			
00:00:19	1.058	16.230			
00:00:19	1.058	15.260			
00:00:19	1.058	13.898			
00:00:19	1.058	12.860			
00:00:19	1.058	11.760			
00:00:19	1.058	10.739			
00:00:19	1.058	9.755			
00:00:19	1.058	8.890			
00:00:19	1.058	8.120			
00:00:19	1.058	6.905			
00:00:19	1.058	5.449			
00:00:19	1.057	3.990			
00:00:19	1.057	-1.094			
00:00:19	1.057	-1.256			
00:00:19	1.057	-0.477			
00:00:19	1.057	-0.571			
00:00:19	1.057	-0.540			
00:00:19	1.057	-0.477			
00:00:19	1.057	-0.625			
00:00:19	1.057	-0.914			
00:00:19	1.057	-0.701			
00:00:19	1.057	-0.692			
00:00:19	1.057	-0.739			
00:00:19	1.056	-1.284			
00:00:19	1.056	-1.538			
00:00:19	1.056	-1.863			
00:00:19	1.056	-3.365			
00:00:19	1.056	-3.365			
00:00:19	1.056	-3.563			
00:00:19	1.056	-3.643			
00:00:19	1.056	-3.408			
00:00:19	1.056	-3.450			
00:00:19	1.056	-3.818			
00:00:19	1.056	-3.854			
00:00:19	1.056	-4.167			
00:00:19	1.055	-4.737			
00:00:19	1.055	-4.944			
00:00:19	1.055	-4.635			
00:00:19	1.055	-4.250			
00:00:19	1.055	-4.406			
00:00:19	1.055	-4.744			
00:00:19	1.055	-5.295			
00:00:19	1.055	-5.115			
00:00:19	1.055	-4.924			
00:00:19	1.055	-4.655			
00:00:19	1.055	-3.968			
00:00:19	1.055	-3.910			
00:00:19	1.054	-3.495			
00:00:19	1.054	-3.144			
00:00:19	1.054	-2.952			
00:00:19	1.054	-2.970			
00:00:19	1.054	-3.137			
00:00:19	1.054	-3.400			
00:00:19	1.054	-4.022			
00:00:19	1.054	-4.332			
00:00:19	1.054	-4.164			
00:00:19	1.054	-4.366			
00:00:19	1.054	-3.522			
00:00:19	1.054	3.237			
00:00:19	1.053	6.193			
00:00:19	1.053	9.195			
00:00:19	1.053	12.433			
00:00:19	1.053	17.858			
00:00:19	1.053	21.033			
00:00:19	1.053	23.263			
00:00:19	1.053	23.282			
00:00:19	1.053	22.658			
00:00:19	1.052	22.220			
00:00:19	1.052	21.686			
00:00:19	1.052	21.006			
00:00:19	1.052	20.055			
00:00:19	1.052	18.721			
00:00:19	1.052	17.677			
00:00:19	1.052	16.461			
00:00:19	1.052	14.898			
00:00:19	1.052	13.695			
00:00:19	1.052	10.390			
00:00:19	1.052	8.570			
00:00:19	1.052	7.458			
00:00:19	1.051	6.156			
00:00:19	1.051	5.019			
00:00:19	1.051	3.619			
00:00:19	1.051	2.457			
00:00:19	1.051	1.238			
00:00:19	1.051	0.391			
00:00:19	1.051	-0.974			
00:00:19	1.051	-1.486			
00:00:19	1.051	-1.486			
00:00:19	1.051	-1.213			
00:00:19	1.051	-1.211			
00:00:19	1.051	-1.203			
00:00:19	1.051	-0.444			
00:00:19	1.051	-0.345			
00:00:19	1.051	-0.154			
00:00:19	1.051	0.079			
00:00:19	1.050	-0.106			
00:00:19	1.050	0.079			
00:00:19	1.050	0.171			
00:00:19	1.050	0.375			
00:00:19	1.050	0.199			
00:00:19	1.050	-0.210			
00:00:19	1.050	-0.748			
00:00:19	1.050	-0.973			
00:00:19	1.050	-1.105			
00:00:19	1.050	-1.620			
00:00:19	1.050	-2.089			
00:00:19	1.050	-3.916			
00:00:19	1.049	-3.841			
00:00:19	1.049	-4.251			
00:00:19	1.049	-4.020			
00:00:19	1.049	-3.909			
00:00:19	1.049	-3.991			
00:00:19	1.049	-4.125			
00:00:19	1.049	-3.753			
00:00:19	1.049	-3.998			
00:00:19	1.048	-3.783			
00:00:19	1.048	-3.585			
00:00:19	1.048	-3.627			
00:00:19	1.048	-3.008			
00:00:19	1.048	-2.823			
00:00:19	1.048	-3.114			
00:00:19	1.048	-3.325			
00:00:19	1.048	-3.419			
00:00:19	1.048	-3.320			
00:00:19	1.048	-3.552			
00:00:19	1.048	-3.646			
00:00:19	1.048	-4.071			
00:00:20	1.047	-3.399			
00:00:20	1.047	-2.777			
00:00:20	1.047	-2.087			
00:00:20	1.047	-0.897			
00:00:20	1.047	1.082			
00:00:20	1.047	11.977			
00:00:20	1.047	14.646			
00:00:20	1.047	16.852			
00:00:20	1.046	22.068			
00:00:20	1.046	22.765			
00:00:20	1.046	23.334			
00:00:20	1.046	13.728			
00:00:20	1.046	12.760			
00:00:20	1.046	11.746			
00:00:20	1.046	8.421			
00:00:20	1.046	7.220			
00:00:20	1.045	4.452			
00:00:20	1.045	1.579			
00:00:20	1.045	-1.331			
00:00:20	1.045	-1.654			
00:00:20	1.044	-1.429			
00:00:20	1.044	-0.342			
00:00:20	1.044	0.098			
00:00:20	1.044	0.682			
00:00:20	1.044	0.718			
00:00:20	1.044	0.175			
00:00:20	1.044	-0.199			
00:00:20	1.044	-1.199			
00:00:20	1.043	-1.309			
00:00:20	1.043	-2.165			
00:00:20	1.043	-2.488			
00:00:20	1.043	-3.266			
00:00:20	1.043	-3.259			
00:00:20	1.043	-3.464			
00:00:20	1.043	-3.880			
00:00:20	1.043	-4.087			
00:00:20	1.042	-4.317			
00:00:20	1.042	-4.330			
00:00:20	1.042	-3.995			
00:00:20	1.042	-3.419			
00:00:20	1.042	-3.667			
00:00:20	1.042	-3.667			
00:00:20	1.042	-3.676			
00:00:20	1.042	-3.381			
00:00:20	1.041	-2.485			
00:00:20	1.041	10.162			
00:00:20	1.041	13.044			
00:00:20	1.041	15.743			
00:00:20	1.040	18.026			
00:00:20	1.040	20.183			
00:00:20	1.040	21.605			
00:00:20	1.040	22.310			
00:00:20	1.040	22.800			
00:00:20	1.040	22.786			
00:00:20	1.040	22.430			
00:00:20	1.040	14.383			
00:00:20	1.039	10.900			
00:00:20	1.039	9.837			
00:00:20	1.039	8.211			
00:00:20	1.039	7.160			
00:00:20	1.039	6.070			
00:00:20	1.039	4.714			
00:00:20	1.039	3.550			
00:00:20	1.039	2.089			
00:00:20	1.039	0.666			
00:00:20	1.039	-0.678			
00:00:20	1.039	-1.241			
00:00:20	1.039	-1.681			
00:00:20	1.038	-1.822			
00:00:20	1.038	-1.573			
00:00:20	1.038	-1.787			
00:00:20	1.038	-1.165			
00:00:20	1.038	0.142			
00:00:20	1.038	0.754			
00:00:20	1.038	0.826			
00:00:20	1.038	0.739			
00:00:20	1.038	0.670			
00:00:20	1.038	-0.139			
00:00:20	1.038	-0.618			
00:00:20	1.038	-0.881			
00:00:20	1.037	-1.005			
00:00:20	1.037	-1.080			
00:00:20	1.037	-1.769			
00:00:20	1.037	-1.665			
00:00:20	1.037	-1.985			
00:00:20	1.037	-2.483			
00:00:20	1.037	-2.713			
00:00:20	1.037	-3.962			
00:00:20	1.036	-4.364			
00:00:20	1.036	-4.294			
00:00:20	1.036	-4.553			
00:00:20	1.036	-4.179			
00:00:20	1.036	-4.006			
00:00:20	1.036	-3.849			
00:00:20	1.036	-3.585			
00:00:20	1.036	-3.416			
00:00:20	1.035	-3.302			
00:00:20	1.035	-3.500			
00:00:20	1.035	-2.831			
00:00:20	1.035	-2.831			
00:00:20	1.035	-2.754			
00:00:20	1.035	-2.786			
00:00:20	1.035	-3.006			
00:00:20	1.035	-3.029			
00:00:20	1.035	-3.465			
00:00:20	1.035	-3.677			
00:00:20	1.035	-3.707			
00:00:20	1.035	-3.977			
00:00:20	1.035	-3.801			
00:00:20	1.035	-3.000			
00:00:20	1.035	-2.810			
00:00:20	1.035	-1.852			
00:00:20	1.034	-0.271			
00:00:20	1.034	4.384			
00:00:20	1.034	10.222			
00:00:20	1.034	13.408			
00:00:20	1.034	16.230			
00:00:20	1.034	18.453			
00:00:20	1.034	22.066			
00:00:20	1.034	23.408			
00:00:20	1.033	24.302			
00:00:20	1.033	24.518			
00:00:20	1.033	21.316			
00:00:20	1.033	18.548			
00:00:20	1.033	17.337			
00:00:20	1.033	16.046			
00:00:20	1.033	13.238			
00:00:20	1.033	13.238			
00:00:21	1.033	9.420			
00:00:21	1.033	8.488			
00:00:21	1.033	5.765			
00:00:21	1.033	2.733			
00:00:21	1.032	1.839			
00:00:21	1.032	-0.409			
00:00:21	1.032	-0.912			
00:00:21	1.032	-1.437			
00:00:21	1.032	-1.103			
00:00:21	1.032	-0.524			
00:00:21	1.032	-0.399			
00:00:21	1.032	-0.109			
00:00:21	1.031	-0.124			
00:00:21	1.031	0.081			
00:00:21	1.031	-0.046			
00:00:21	1.031	0.216			
00:00:21	1.031	0.152			
00:00:21	1.031	-0.031			
00:00:21	1.031	-0.031			
00:00:21	1.031	-0.283			
00:00:21	1.031	-0.514			
00:00:21	1.031	-0.555			
00:00:21	1.031	-0.822			
00:00:21	1.031	-0.792			
00:00:21	1.031	-1.433			
00:00:21	1.031	-2.085			
00:00:21	1.031	-2.014			
00:00:21	1.031	-2.046			
00:00:21	1.030	-2.143			
00:00:21	1.030	-4.169			
00:00:21	1.030	-4.213			
00:00:21	1.030	-4.397			
00:00:21	1.029	-4.510			
00:00:21	1.029	-4.457			
00:00:21	1.029	-4.664			
00:00:21	1.029	-4.805			
00:00:21	1.029	-4.441			
00:00:21	1.029	-3.762			
00:00:21	1.029	-3.626			
00:00:21	1.029	-3.688			
00:00:21	1.029	-2.637			
00:00:21	1.029	-2.887			
00:00:21	1.029	-2.836			
00:00:21	1.029	-2.463			
00:00:21	1.028	-2.314			
00:00:21	1.028	-2.967			
00:00:21	1.028	-3.917			
00:00:21	1.028	-4.189			
00:00:21	1.028	-3.980			
00:00:21	1.028	-4.189			
00:00:21	1.028	-3.980			
00:00:21	1.028	-3.769			
00:00:21	1.028	-1.039			
00:00:21	1.028	1.127			
00:00:21	1.028	3.439			
00:00:21	1.028	6.351			
00:00:21	1.027	9.235			
00:00:21	1.027	24.024			
00:00:21	1.027	24.720			
00:00:21	1.027	24.906			
00:00:21	1.026	21.034			
00:00:21	1.026	19.877			
00:00:21	1.026	18.463			
00:00:21	1.026	11.645			
00:00:21	1.026	9.064			
00:00:21	1.026	7.821			
00:00:21	1.026	6.754			
00:00:21	1.026	5.608			
00:00:21	1.026	4.428			
00:00:21	1.026	6.754			
00:00:21	1.026	-2.334			
00:00:21	1.026	-1.154			
00:00:21	1.025	-0.663			
00:00:21	1.025	0.813			
00:00:21	1.025	0.702			
00:00:21	1.025	0.356			
00:00:21	1.024	0.088			
00:00:21	1.024	-0.262			
00:00:21	1.024	-0.283			
00:00:21	1.024	-0.669			
00:00:21	1.024	-2.481			
00:00:21	1.024	-2.481			
00:00:21	1.024	-2.613			
00:00:21	1.024	-3.039			
00:00:21	1.024	-3.399			
00:00:21	1.024	-3.915			
00:00:21	1.024	-4.109			
00:00:21	1.024	-4.105			
00:00:21	1.023	-4.058			
00:00:21	1.023	-3.935			
00:00:21	1.023	-3.907			
00:00:21	1.023	-4.034			
00:00:21	1.022	-3.968			
00:00:21	1.022	-2.666			
00:00:21	1.022	-2.271			
00:00:21	1.022	-2.667			
00:00:21	1.022	-2.713			
00:00:21	1.022	-2.711			
00:00:21	1.022	-2.824			
00:00:21	1.022	-2.799			
00:00:21	1.021	-2.944			
00:00:21	1.021	-3.299			
00:00:21	1.021	-2.417			
00:00:21	1.021	1.649			
00:00:21	1.021	11.288			
00:00:21	1.021	14.292			
00:00:21	1.021	16.819			
00:00:21	1.021	23.433			
00:00:21	1.020	24.089			
00:00:21	1.020	22.771			
00:00:21	1.020	17.096			
00:00:21	1.020	15.610			
00:00:21	1.020	14.123			
00:00:21	1.020	12.819			
00:00:21	1.020	12.819			
00:00:21	1.020	8.742			
00:00:21	1.019	0.868			
00:00:21	1.019	-0.300			
00:00:21	1.019	-0.848			
00:00:21	1.019	-1.964			
00:00:21	1.019	-2.256			
00:00:21	1.019	-2.059			
00:00:21	1.019	-1.905			
00:00:21	1.019	0.633			
00:00:21	1.018	0.738			
00:00:21	1.018	0.882			
00:00:21	1.018	1.003			
00:00:21	1.018	0.836			
00:00:22	1.018	0.623			
00:00:22	1.018	-0.110			
00:00:22	1.018	-0.125			
00:00:22	1.018	-0.908			
00:00:22	1.018	-1.389			
00:00:22	1.018	-1.642			
00:00:22	1.018	-2.213			
00:00:22	1.018	-2.655			
00:00:22	1.017	-2.798			
00:00:22	1.017	-2.885			
00:00:22	1.017	-2.926			
00:00:22	1.017	-3.453			
00:00:22	1.017	-3.453			
00:00:22	1.017	-3.890			
00:00:22	1.017	-3.890			
00:00:22	1.017	-2.798			
00:00:22	1.016	-2.877			
00:00:22	1.016	-2.929			
00:00:22	1.016	-2.404			
00:00:22	1.016	-2.427			
00:00:22	1.015	-0.841			
00:00:22	1.015	12.971			
00:00:22	1.015	18.044			
00:00:22	1.015	23.096			
00:00:22	1.014	24.220			
00:00:22	1.014	17.566			
00:00:22	1.014	17.566			
00:00:22	1.014	16.555			
00:00:22	1.014	13.871			
00:00:22	1.014	12.835			
00:00:22	1.014	6.380			
00:00:22	1.014	-0.093			
00:00:22	1.013	-0.797			
00:00:22	1.013	-1.343			
00:00:22	1.013	-1.219			
00:00:22	1.013	-0.594			
00:00:22	1.013	-0.390			
00:00:22	1.013	0.091			
00:00:22	1.013	0.746			
00:00:22	1.013	1.160			
00:00:22	1.013	1.492			
00:00:22	1.013	1.437			
00:00:22	1.013	1.418			
00:00:22	1.013	0.963			
00:00:22	1.012	0.587			
00:00:22	1.012	0.455			
00:00:22	1.012	0.376			
00:00:22	1.012	-1.981			
00:00:22	1.012	-1.655			
00:00:22	1.012	-1.965			
00:00:22	1.012	-1.981			
00:00:22	1.012	-2.473			
00:00:22	1.012	-2.732			
00:00:22	1.012	-2.545			
00:00:22	1.012	-2.973			
00:00:22	1.012	-3.371			
00:00:22	1.011	-3.683			
00:00:22	1.011	-3.371			
00:00:22	1.011	-3.784			
00:00:22	1.011	-3.410			
00:00:22	1.011	-3.487			
00:00:22	1.011	-3.357			
00:00:22	1.011	-3.443			
00:00:22	1.011	-3.596			
00:00:22	1.011	-3.729			
00:00:22	1.011	-3.251			
00:00:22	1.011	-3.260			
00:00:22	1.011	-2.657			
00:00:22	1.010	-1.673			
00:00:22	1.010	-1.901			
00:00:22	1.010	-2.071			
00:00:22	1.010	-2.527			
00:00:22	1.010	-2.813			
00:00:22	1.010	-2.632			
00:00:22	1.010	-1.800			
00:00:22	1.010	-1.419			
00:00:22	1.010	0.713			
00:00:22	1.010	2.327			
00:00:22	1.010	0.713			
00:00:22	1.010	12.851			
00:00:22	1.009	25.943			
00:00:22	1.009	25.943			
00:00:22	1.009	25.077			
00:00:22	1.009	23.021			
00:00:22	1.008	13.739			
00:00:22	1.008	4.855			
00:00:22	1.008	1.597			
00:00:22	1.008	0.970			
00:00:22	1.008	-0.142			
00:00:22	1.008	-0.409			
00:00:22	1.008	-0.529			
00:00:22	1.008	-0.398			
00:00:22	1.008	-0.542			
00:00:22	1.008	-0.074			
00:00:22	1.008	1.546			
00:00:22	1.008	1.575			
00:00:22	1.007	0.981			
00:00:22	1.007	0.474			
00:00:22	1.007	0.186			
00:00:22	1.007	-0.602			
00:00:22	1.007	-1.408			
00:00:22	1.007	-1.719			
00:00:22	1.007	-2.077			
00:00:22	1.007	-2.421			
00:00:22	1.007	-2.877			
00:00:22	1.007	-3.117			
00:00:22	1.007	-3.419			
00:00:22	1.007	-3.290			
00:00:22	1.007	-3.343			
00:00:22	1.007	-3.669			
00:00:22	1.007	-3.978			
00:00:22	1.007	-3.924			
00:00:22	1.006	-3.788			
00:00:22	1.006	-3.445			
00:00:22	1.006	-2.972			
00:00:22	1.006	-2.840			
00:00:22	1.006	-2.715			
00:00:22	1.006	-1.611			
00:00:22	1.006	-1.496			
00:00:22	1.006	-1.442			
00:00:22	1.006	-1.403			
00:00:22	1.006	-2.130			
00:00:22	1.006	-2.182			
00:00:22	1.006	-2.187			
00:00:22	1.006	3.562			
00:00:22	1.006	5.753			
00:00:22	1.006	11.076			
00:00:22	1.006	16.540			
00:00:23	1.006	19.175			
00:00:23	1.006	24.564			
00:00:23	1.006	24.017			
00:00:23	1.006	17.127			
00:00:23	1.005	11.430			
00:00:23	1.005	10.309			
00:00:23	1.005	9.287			
00:00:23	1.005	8.114			
00:00:23	1.005	2.585			
00:00:23	1.005	-0.537			
00:00:23	1.005	0.043			
00:00:23	1.005	0.646			
00:00:23	1.005	0.863			
00:00:23	1.005	1.377			
00:00:23	1.005	1.711			
00:00:23	1.005	1.420			
00:00:23	1.005	1.274			
00:00:23	1.005	0.832			
00:00:23	1.005	0.457			
00:00:23	1.005	0.457			
00:00:23	1.005	-0.557			
00:00:23	1.005	-0.571			
00:00:23	1.005	-0.898			
00:00:23	1.005	-1.518			
00:00:23	1.005	-2.558			
00:00:23	1.005	-3.402			
00:00:23	1.005	-3.213			
00:00:23	1.005	-3.204			
00:00:23	1.005	-3.257			
00:00:23	1.005	-3.111			
00:00:23	1.005	-3.283			
00:00:23	1.005	-2.919			
00:00:23	1.005	-3.127			
00:00:23	1.005	-2.763			
00:00:23	1.005	-2.161			
00:00:23	1.005	-1.852			
00:00:23	1.005	-1.937			
00:00:23	1.005	-1.746			
00:00:23	1.005	-1.075			
00:00:23	1.005	-0.987			
00:00:23	1.005	-1.212			
00:00:23	1.005	-1.649			
00:00:23	1.005	-1.547			
00:00:23	1.005	-1.882			
00:00:23	1.005	-2.076			
00:00:23	1.005	-1.991			
00:00:23	1.005	-2.110			
00:00:23	1.005	-2.158			
00:00:23	1.005	-2.069			
00:00:23	1.005	-1.949			
00:00:23	1.005	-1.886			
00:00:23	1.005	-1.818			
00:00:23	1.005	-0.845			
00:00:23	1.005	20.102			
00:00:23	1.005	21.788			
00:00:23	1.005	23.040			
00:00:23	1.005	23.444			
00:00:23	1.005	24.060			
00:00:23	1.005	22.557			
00:00:23	1.005	22.104			
00:00:23	1.005	12.884			
00:00:23	1.005	11.802			
00:00:23	1.005	10.734			
00:00:23	1.005	8.595			
00:00:23	1.005	10.734			
00:00:23	1.005	0.488			
00:00:23	1.005	0.235			
00:00:23	1.005	-0.021			
00:00:23	1.005	-0.026			
00:00:23	1.005	-0.057			
00:00:23	1.005	0.220			
00:00:23	1.005	0.711			
00:00:23	1.005	1.244			
00:00:23	1.005	1.582			
00:00:23	1.005	1.448			
00:00:23	1.005	1.642			
00:00:23	1.006	1.861			
00:00:23	1.006	1.861			
00:00:23	1.006	1.631			
00:00:23	1.006	1.467			
00:00:23	1.006	1.262			
00:00:23	1.006	1.152			
00:00:23	1.006	0.652			
00:00:23	1.006	0.703			
00:00:23	1.006	0.747			
00:00:23	1.006	-2.087			
00:00:23	1.006	-2.423			
00:00:23	1.006	-2.668			
00:00:23	1.006	-2.495			
00:00:23	1.006	-2.671			
00:00:23	1.006	-2.495			
00:00:23	1.006	-2.001			
00:00:23	1.007	-1.612			
00:00:23	1.007	-1.405			
00:00:23	1.007	-0.983			
00:00:23	1.007	-1.269			
00:00:23	1.007	-1.400			
00:00:23	1.007	-1.810			
00:00:23	1.007	-2.001			
00:00:23	1.007	-1.942			
00:00:23	1.007	-1.809			
00:00:23	1.007	-1.647			
00:00:23	1.007	-1.733			
00:00:23	1.007	-1.484			
00:00:23	1.007	-1.422			
00:00:23	1.007	-0.993			
00:00:23	1.007	-0.993			
00:00:23	1.007	0.305			
00:00:23	1.007	1.840			
00:00:23	1.007	5.964			
00:00:23	1.007	8.242			
00:00:23	1.007	10.542			
00:00:23	1.008	12.501			
00:00:23	1.008	14.863			
00:00:23	1.008	20.656			
00:00:23	1.008	21.117			
00:00:23	1.008	20.157			
00:00:23	1.008	17.358			
00:00:23	1.008	10.254			
00:00:23	1.008	4.052			
00:00:23	1.008	1.085			
00:00:23	1.008	1.818			
00:00:23	1.008	0.358			
00:00:23	1.008	0.168			
00:00:23	1.009	1.269			
00:00:23	1.009	1.645			
00:00:23	1.009	1.963			
00:00:23	1.009	2.061			
00:00:24	1.009	1.879			
00:00:24	1.009	1.695			
00:00:24	1.009	1.695			
00:00:24	1.009	1.628			
00:00:24	1.009	1.234			
00:00:24	1.009	0.715			
00:00:24	1.009	0.256			
00:00:24	1.009	-0.070			
00:00:24	1.009	-0.671			
00:00:24	1.009	-1.347			
00:00:24	1.009	-1.704			
00:00:24	1.009	-2.277			
00:00:24	1.010	-1.983			
00:00:24	1.010	-2.253			
00:00:24	1.010	-2.510			
00:00:24	1.010	-2.066			
00:00:24	1.010	-1.754			
00:00:24	1.010	-1.754			
00:00:24	1.010	-0.872			
00:00:24	1.010	-1.138			
00:00:24	1.010	-1.138			
00:00:24	1.010	0.632			
00:00:24	1.010	9.268			
00:00:24	1.010	11.672			
00:00:24	1.010	14.243			
00:00:24	1.010	16.626			
00:00:24	1.010	18.683			
00:00:24	1.010	20.766			
00:00:24	1.010	22.808			
00:00:24	1.010	24.310			
00:00:24	1.010	25.112			
00:00:24	1.010	25.476			
00:00:24	1.011	20.849			
00:00:24	1.011	19.801			
00:00:24	1.011	17.307			
00:00:24	1.011	16.452			
00:00:24	1.011	15.344			
00:00:24	1.011	14.124			
00:00:24	1.011	12.984			
00:00:24	1.011	12.335			
00:00:24	1.011	11.312			
00:00:24	1.011	9.956			
00:00:24	1.011	8.984			
00:00:24	1.011	4.550			
00:00:24	1.011	3.335			
00:00:24	1.011	2.732			
00:00:24	1.011	1.828			
00:00:24	1.011	1.106			
00:00:24	1.011	0.696			
00:00:24	1.011	0.310			
00:00:24	1.011	0.296			
00:00:24	1.011	0.176			
00:00:24	1.011	0.696			
00:00:24	1.011	1.743			
00:00:24	1.011	1.901			
00:00:24	1.011	1.372			
00:00:24	1.011	0.192			
00:00:24	1.011	-1.577			
00:00:24	1.011	-1.232			
00:00:24	1.011	-1.669			
00:00:24	1.011	-2.172			
00:00:24	1.011	-1.911			
00:00:24	1.011	-1.849			
00:00:24	1.011	-2.138			
00:00:24	1.011	-2.300			
00:00:24	1.011	-2.484			
00:00:24	1.011	-2.052			
00:00:24	1.011	-1.921			
00:00:24	1.011	-1.618			
00:00:24	1.011	-1.475			
00:00:24	1.011	-1.475			
00:00:24	1.011	-1.292			
00:00:24	1.011	-1.189			
00:00:24	1.011	-0.908			
00:00:24	1.011	-0.958			
00:00:24	1.011	-1.236			
00:00:24	1.011	-0.983			
00:00:24	1.011	-1.226			
00:00:24	1.011	-1.100			
00:00:24	1.011	-1.227			
00:00:24	1.011	-1.257			
00:00:24	1.011	-1.116			
00:00:24	1.011	-1.454			
00:00:24	1.011	-0.702			
00:00:24	1.011	-0.927			
00:00:24	1.011	2.357			
00:00:24	1.011	4.150			
00:00:24	1.011	6.523			
00:00:24	1.011	9.063			
00:00:24	1.011	14.187			
00:00:24	1.011	16.629			
00:00:24	1.011	18.944			
00:00:24	1.011	20.492			
00:00:24	1.011	22.004			
00:00:24	1.011	23.259			
00:00:24	1.011	24.104			
00:00:24	1.011	24.230			
00:00:24	1.011	24.238			
00:00:24	1.011	24.088			
00:00:24	1.011	15.716			
00:00:24	1.011	14.811			
00:00:24	1.011	11.593			
00:00:24	1.011	7.383			
00:00:24	1.011	4.789			
